LHS_div_r,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Life_Exp,REIT_Liq,Dev_PC1
1,-0.37322664404070494,-0.28133383949050805,0.09782133657313555,0.28611683663736404,-0.6398585786179477,-0.026633881408288974,-0.33272772398677697,-0.2536626104608651,-0.2812300942339975,-0.11907618071298863,0.03431846151867091,-0.29555774029600934,-0.49314002376637367,-0.12544188542099996,-0.15987878295564834,-0.14463888404102998,-0.4568228984002449,0.5891389938754314,-0.600818386585547
-0.37322664404070494,1,0.4284677870418175,-0.011609742946307481,0.2745737022366101,0.1587984552392652,-0.11361061399340693,-0.2575737840571767,0.010155854387704291,0.0731485385200658,-0.24287151538675691,-5.24079384090413e-4,0.3192908337688176,0.6640483418613857,-0.13221033382880448,0.162988647792816,-0.0419422693469513,0.1283711716985408,-0.26995258600160316,0.1282525837049416
-0.28133383949050805,0.4284677870418175,1,-0.22373457569868957,-0.434175180897286,0.3919433087405838,-0.1735836365560501,0.40173159989273155,0.5609347116898187,0.1592341619754129,-0.2367866893211324,0.02098654504216212,0.22338351034267387,0.43152759053937584,-0.2790685475272591,0.00496706099695144,0.21676697340939483,0.3630083733826602,-0.3453902532790858,0.3228371045167546
0.09782133657313555,-0.011609742946307481,-0.22373457569868957,1,0.4209678949006554,-0.13674441951158142,-0.0018459339795222865,-0.05489133179409419,-0.2322242054919064,-0.03013270399999631,0.3179981209407666,0.03640575277698043,0.07475149005317169,-0.07888639519265099,-0.04371271733180145,0.16374263033648487,-0.00966068084614724,0.006033831008896261,0.10633301412790884,-0.07481033299425059
0.28611683663736404,0.2745737022366101,-0.434175180897286,0.4209678949006554,1,-0.5979064396437621,-0.03340779393722586,-0.6385595974223977,-0.543001243993073,-0.22244578737368184,0.05286303735042927,-0.03720217845801792,-0.12454529469388378,-0.1617383885674206,-0.002274738871340134,0.08989533589816086,-0.14824815221008117,-0.4393700462854488,0.4318930866952293,-0.5358883686876134
-0.6398585786179477,0.1587984552392652,0.3919433087405838,-0.13674441951158142,-0.5979064396437621,1,-0.2330053571839386,0.6968072437345475,0.46708637293305716,0.4743649856816199,0.23182070263141547,0.09966292234516393,0.47841125146831687,0.48584323898385035,0.04781269986932474,0.13189039603462405,0.041870331958899644,0.82231391362776185,-0.8413360165949284,0.9572331390207367
-0.026633881408288974,-0.11361061399340693,-0.1735836365560501,-0.0018459339795222865,-0.03340779393722586,-0.2330053571839386,1,-0.07914845879112781,-0.02103350143692158,-0.17326947237477558,-0.32809049973034365,-0.1025511304424556,-0.32404626781844315,-0.18879463544529212,0.2402333367909346,-0.31480901863881533,-0.1593587471176524,-0.28335984102161055,0.2154489596728325,-0.28409775564498035
-0.33272772398677697,-0.2575737840571767,0.40173159989273155,-0.05489133179409419,-0.6385595974223977,0.6968072437345475,-0.07914845879112781,1,0.6733114986498915,0.23874841063838773,0.13075503623537094,-0.08034881840379482,0.027972815999982983,-0.09956085208369007,-0.14950418846483043,-0.42567610006669987,-0.07215174857255555,0.5685935384927387,-0.4303982038978992,0.5828438653376776
-0.2536626104608651,0.010155854387704291,0.5609347116898187,-0.2322242054919064,-0.543001243993073,0.46708637293305716,-0.02103350143692158,0.6733114986498915,1,0.19763647290221434,-0.05268291575804174,-0.06228238085672694,-0.08179667876645769,0.07268149502824067,-0.06721529104414622,-0.25912595807070166,-0.04174978008388257,0.36603978540230875,-0.3932793390982653,0.3844899245574147
-0.2812300942339975,0.0731485385200658,0.1592341619754129,-0.03013270399999631,-0.22244578737368184,0.4743649856816199,-0.17326947237477558,0.23874841063838773,0.19763647290221434,1,0.1358000524635102,0.008649054854748012,0.20403850616000133,0.19269634944748779,0.03389772701626808,0.02644073115131934,0.10272963983222327,0.385925041486159,-0.3797481771009092,0.47151886619129635
